id,title,category,sub_category,color,gender,usage
11831,playboy men casual brown casual shoes,footwear,shoes,brown,men,casual
59782,estelle women gold bracelet,accessories,jewellery,gold,women,casual
21698,fossil women white dial watch es2968,accessories,watches,white,women,casual
5128,wrangler women rose bouquet white orange shirt,apparel,topwear,white,women,casual
25238,lino perros women grey and black handbag,accessories,bags,grey,women,casual
39667,lotto men white sports shoes,footwear,shoes,white,men,sports
1588,domyos men white dryfit tshirt,apparel,topwear,white,men,casual
34944,fabindia women printed off white dupatta,apparel,topwear,off white,women,ethnic
49510,vans men black shoes,footwear,shoes,black,men,casual
22821,woodland men brown trekking shoes,footwear,shoes,brown,men,sports
12688,fila unisex opera black slippers,footwear,sandal,black,unisex,casual
35896,superman boys crew white tshirt,apparel,topwear,white,boys,casual
19260,guess men power broker copper watch,accessories,watches,copper,men,casual
34178,gini and jony boys navy blue tshirt,apparel,topwear,navy blue,boys,casual
28527,nike women cruiser hurley dot purple tshirt,apparel,topwear,purple,women,casual
43816,royal diadem olive green earrings,accessories,jewellery,olive,women,casual
16228,puma men logo crew  grey sweatshirt,apparel,topwear,grey,men,casual
46558,timex expedition men blue dial watch t49780,accessories,watches,blue,men,casual
55973,colorbar velvet matte high tea 1 lipstick 77v,personal care,lips,brown,women,casual
43218,fastrack women steeltoned dial watch na9735sl02,accessories,watches,steel,women,casual
13568,hanes men racer back grey innerwear vests,apparel,innerwear,grey,men,casual
18180,doodle boysboys acid wash blue jeans,apparel,bottomwear,blue,boys,casual
19052,catwalk women classic brown flats,footwear,shoes,brown,women,casual
49722,park avenue men black tie,accessories,ties,black,men,casual
8405,adidas men m rsp tee black tshirts,apparel,topwear,black,men,sports
16826,little miss women printed green tshirt,apparel,topwear,green,women,casual
2903,catwalk women heeled brown silver strap heels,footwear,shoes,brown,women,casual
28715,w women printed magenta kurta,apparel,topwear,beige,women,ethnic
52158,femella women off white summer cape top,apparel,topwear,off white,women,casual
25836,diva women printed orange kurta,apparel,topwear,peach,women,ethnic
20578,baggit women panchnama enzyme blue mobile pouch,accessories,bags,blue,women,casual
33953,adidas men blue polo tshirt,apparel,topwear,blue,men,casual
39455,diva women multi coloured kurta,apparel,topwear,multi,women,ethnic
52964,fnf printed red sari,apparel,saree,red,women,ethnic
44801,spykar women grey printed top,apparel,topwear,grey,women,casual
38587,nike women white jdi tshirt,apparel,topwear,white,women,casual
45329,cobblerz women brown heels,footwear,shoes,brown,women,casual
15459,reebok men walk max velcro white sports shoes,footwear,shoes,white,men,sports
59776,estelle women gold bracelet,accessories,jewellery,gold,women,casual
37709,fila men black top fuel sports shoes,footwear,shoes,black,men,sports
4832,adidas mens shale yellow track pant,apparel,bottomwear,yellow,men,sports
41789,remanika women black top,apparel,topwear,black,women,casual
38741,nike unisex black football offense backpack,accessories,bags,black,unisex,casual
54069,adidas men navy blue flip flops,footwear,flip flops,navy blue,men,casual
18346,fila men crew white socks,accessories,socks,white,men,casual
9711,scullers men scul purple green shirts,apparel,topwear,purple,men,casual
48436,french connection men black printed tshirt,apparel,topwear,black,men,casual
26449,puma women kuris wns ind purple and silver sports shoes,footwear,shoes,silver,women,sports
19294,guess women gweny steel watch,accessories,watches,steel,women,casual
6759,timberland mens linear logo white tshirt,apparel,topwear,white,men,casual
42930,french connection men black wallet,accessories,wallets,black,men,casual
55987,colorbar velvet matte just maroon lipstick 45 m,personal care,lips,maroon,women,casual
17900,nike men football soccer red jacket,apparel,topwear,red,men,sports
9523,adidas unisex bess bp blue backpacks,accessories,bags,blue,unisex,casual
48604,lucera women silver earrings,accessories,jewellery,silver,women,casual
18174,doodle kids girls party frock lavender dress,apparel,dress,lavender,girls,casual
55389,revlon autumn berry nail polish 309,personal care,nails,brown,women,casual
3019,lee mens slash white tshirt,apparel,topwear,white,men,casual
23309,w women black kurta,apparel,topwear,black,women,ethnic
18948,levis men trainer liner flat knit pack of 3 socks,accessories,socks,black,men,casual
29633,indigo nation men striped black shirt,apparel,topwear,black,men,formal
51729,allen solly women sunglasses ah219c3,accessories,eyewear,brown,women,casual
3825,crocs unisex navy blue clogs,footwear,sandal,navy blue,unisex,casual
59544,lucera silver earrings,accessories,jewellery,silver,women,casual
24910,united colors of benetton kids boys navy blue printed tshirt,apparel,topwear,navy blue,boys,casual
58496,tonga women lavender top,apparel,topwear,lavender,women,casual
52990,fnf multi coloured sari,apparel,saree,multi,women,ethnic
45927,maxima men blue dial watch,accessories,watches,blue,men,casual
10319,esprit women cool chic brown steel watch,accessories,watches,steel,women,casual
38573,nike men ad striker navy blue track pants,apparel,bottomwear,navy blue,men,sports
53842,vishudh women white printed kurta,apparel,topwear,white,women,ethnic
8095,fastrack men beach upgrades analog white watch,accessories,watches,black,men,casual
9147,lee women ss blue jeans,apparel,bottomwear,blue,women,casual
43688,doodle girls pink top,apparel,topwear,pink,girls,casual
6933,tantra mens shloka burgundy tshirt,apparel,topwear,maroon,men,casual
12816,fila men driving velcro black casual shoes,footwear,shoes,black,men,casual
29257,adidas men duramo 4m grey sports shoes,footwear,shoes,grey,men,sports
17558,mark taylor men blue  white striped shirt,apparel,topwear,blue,men,formal
28385,idee men brown sunglasses,accessories,eyewear,brown,men,casual
47228,franco leone men dark brown formal shoes,footwear,shoes,brown,men,formal
57886,biotique bio milk protein whitening  rejuvenating face pack,personal care,skin,green,women,casual
59120,just natural men olive jacket,apparel,topwear,olive,men,casual
4658,adidas women libria grey  blue flats,footwear,shoes,grey,women,casual
56954,hm women black wedges,footwear,shoes,black,women,casual
24548,mother earth women green top,apparel,topwear,green,women,ethnic
37963,clarks women black handcrafted leather sandals,footwear,shoes,black,women,casual
21806,fossil men walter traveller brown wallet,accessories,wallets,brown,men,casual
56168,colorbar color intense sizzling pearl liquid eye liner 011,personal care,makeup,white,women,casual
53628,qq men black dial analogue watch c152j202y,accessories,watches,black,men,casual
1924,puma mens racing white tshirt,apparel,topwear,white,men,sports
59312,gliders men grey sandals,footwear,sandal,grey,men,casual
38325,puma unisex red backpack,accessories,bags,red,unisex,casual
57288,french connection men grey shirt,apparel,topwear,grey,men,casual
15801,facit men mid rise bf blue briefs,apparel,innerwear,blue,men,casual
12218,basics men solid beige trousers,apparel,bottomwear,beige,men,formal
18722,arrow woman squirella white top,apparel,topwear,white,women,casual
50891,prafful green crepe printed sari,apparel,saree,green,women,ethnic
30148,wrangler men fast biker navy blue cap,accessories,headwear,navy blue,men,casual
9375,puma unisex ftpa brown socks,accessories,socks,brown,unisex,casual
29065,fastrack men grey backpack,accessories,bags,grey,men,casual
26811,arrow men brown flat front trousers,apparel,bottomwear,brown,men,formal
30514,lovable women spice pink bra,apparel,innerwear,pink,women,casual
9729,indian terrain men brett blue shirts,apparel,topwear,blue,men,casual
13796,proline mens stripes grey  white striped tshirt,apparel,topwear,grey,men,casual
34988,fabindia h printed navy blue cotton mull sari,apparel,saree,navy blue,women,ethnic
54051,myntra women black leggings,apparel,bottomwear,black,women,casual
26471,puma men classic graphic  navy blue tshirt,apparel,topwear,navy blue,men,casual
12644,probase men solid white polo tshirts,apparel,topwear,white,men,casual
42134,nike men khaki dunk high casual shoes,footwear,shoes,khaki,men,casual
3213,nike women sweet classic white light green shoe,footwear,shoes,white,women,sports
6761,timberland mens asortd strp pique polo blue tshirt,apparel,topwear,blue,men,casual
47446,tiptopp women black sandals,footwear,shoes,black,women,casual
46594,catwalk women beige flats,footwear,shoes,beige,women,casual
35066,allen solly men leather black belt,accessories,belts,black,men,casual
42908,french connection women black belt,accessories,belts,black,women,casual
29439,giordano men black dial watch,accessories,watches,black,men,casual
51523,fastrack men black dial watch,accessories,watches,black,men,casual
15461,puma men black tracksuit,apparel,bottomwear,black,men,sports
21654,enamor women smooth white bra,apparel,innerwear,white,women,casual
4036,myntra mens i have multiple personalities black tshirt,apparel,topwear,black,men,casual
37731,john players men blue check shirt,apparel,topwear,white,men,casual
20786,classic polo men striped white sweatshirt,apparel,topwear,white,men,casual
32243,fabindia women printed blue kurta,apparel,topwear,white,women,ethnic
24326,adidas unisex black casual backpack,accessories,bags,black,unisex,casual
10113,reebok men run sheer white sports shoes,footwear,shoes,white,men,sports
40663,span women green kurta,apparel,topwear,green,women,ethnic
38779,woodland men brown shoes,footwear,shoes,brown,men,casual
33391,baggit women bleed taj teal wallet,accessories,wallets,teal,women,casual
1544,puma mens basket bump sneaker,footwear,shoes,white,men,casual
4204,disney kids boys white regatta annual competition kidswear,apparel,topwear,white,boys,casual
45123,casio enticer women blue dial watch a254 ltp1283d2adf,accessories,watches,blue,women,casual
15653,belkin unisex simple backpack navy blue backpacks,accessories,bags,navy blue,unisex,casual
21466,roxy women blue striped sweater,apparel,topwear,blue,women,casual
53046,fnf multi coloured printed sari,apparel,saree,multi,women,ethnic
14781,arrow men stripes purple shirts,apparel,topwear,purple,men,formal
24928,united colors of benetton women purple top,apparel,topwear,purple,women,casual
37503,esprit men black watch,accessories,watches,black,men,casual
56534,streetwear satin smooth fruity fawn lipcolor 25,personal care,lips,brown,women,casual
39499,wildcraft men yellow tshirt,apparel,topwear,yellow,men,casual
32071,playboy men blue boxers,apparel,innerwear,blue,men,casual
41583,and by anita dongre women wine coloured top,apparel,topwear,purple,women,casual
40451,red tape men black formal shoes,footwear,shoes,black,men,formal
24114,playboy men yellow casual flip flops,footwear,flip flops,yellow,men,casual
10321,murcia women tmk black handbags,accessories,bags,black,women,casual
27791,bulchee men black wallet,accessories,wallets,black,men,casual
30726,fabindia girls printed blue lehenga choli,apparel,topwear,blue,girls,ethnic
3021,lee mens march blue tshirt,apparel,topwear,blue,men,casual
26643,puma men driving power light red casual shoes,footwear,shoes,red,men,casual
12476,clarks men leather black sandals,footwear,sandal,black,men,casual
6553,nike unisex fundamen blue backpack,accessories,bags,blue,unisex,casual
34386,myntra men red dying to ride tshirt,apparel,topwear,red,men,casual
47674,femella women black animal printed dress,apparel,dress,black,women,casual
17104,lino perros women small  sky blue wallet,accessories,wallets,blue,women,casual
23331,w women brown printed kurta,apparel,topwear,brown,women,ethnic
51711,van heusen unisex sunglasses vh213c3,accessories,eyewear,brown,unisex,casual
7481,nike womens miler orange white tshirt,apparel,topwear,white,women,sports
53422,alma women blue printed kurta,apparel,topwear,blue,women,ethnic
37167,united colors of benetton boys check grey waistcoat,apparel,topwear,grey,boys,casual
15237,adidas originals men porsche design cl navy blue casual shoes,footwear,shoes,navy blue,men,casual
59118,just natural men navy blue reversible jacket,apparel,topwear,navy blue,men,casual
40035,adidas men blue reversible shorts,apparel,bottomwear,blue,men,casual
57082,elle women blue skirt,apparel,bottomwear,blue,women,casual
56150,colorbar mysterious blue eye liner 002,personal care,makeup,blue,women,casual
11697,lee men check blue shirts,apparel,topwear,blue,men,casual
36889,fossil men brown hanover belt,accessories,belts,brown,men,casual
59924,diva women purple  white kurta,apparel,topwear,purple,women,ethnic
32415,adidas men fly white tshirt,apparel,topwear,white,men,casual
31290,puma women striped pink tshirt,apparel,topwear,pink,women,casual
3445,pune warriors womens match jersey,apparel,topwear,black,women,sports
26227,proline men white polo tshirt,apparel,topwear,white,men,casual
12012,mark taylor men blue striped shirts,apparel,topwear,blue,men,formal
54607,jockey elance men grey briefs 1009,apparel,innerwear,grey melange,men,casual
18528,chhota bheem kidsboys green digital pop watch,accessories,watches,green,boys,casual
30342,myntra men offwhite printed tshirt,apparel,topwear,off white,men,casual
48258,the amazing spiderman boys black tshirt,apparel,topwear,black,boys,casual
22687,nike women white dunk low casual shoe,footwear,shoes,white,women,casual
51375,converse men red casual shoes,footwear,shoes,red,men,casual
8891,john miller men check black shirts,apparel,topwear,black,men,formal
6137,adidas mens orbid nyc dark blue shoe,footwear,shoes,blue,men,casual
47210,franco leone men brown formal shoes,footwear,shoes,brown,men,formal
17560,mark taylor men red  blue striped shirt,apparel,topwear,red,men,formal
9943,probase men last week green tshirts,apparel,topwear,green,men,casual
23755,oakley men fast jacket black sunglasses,accessories,eyewear,black,men,casual
26015,tous man eau de toilette 100 ml,personal care,fragrance,black,men,casual
12220,basics men solid black trousers,apparel,bottomwear,black,men,formal
42550,mother earth women blue kurta,apparel,topwear,blue,women,ethnic
3677,fila mens spanker black shoe,footwear,shoes,black,men,casual
43482,french connection men white  black shirt,apparel,topwear,black,men,casual
26829,highlander men brown trousers,apparel,bottomwear,brown,men,casual
35402,stens by enroute men black shoes,footwear,shoes,black,men,casual
49984,hanes women pack of three 100 cotton printed bikini briefs,apparel,innerwear,multi,women,casual
51147,parx men navy blue socks,accessories,socks,blue,men,casual
17752,highlander men check blue shirt,apparel,topwear,blue,men,casual
48856,lucera women silver pendant,accessories,jewellery,silver,women,casual
23567,boss men hb collectors perfume,personal care,fragrance,silver,men,casual
47022,shree women maroon kurta,apparel,topwear,maroon,women,ethnic
5580,nike mens sweet classic leather white black shoe,footwear,shoes,white,men,sports
15005,adidas men solid grey jackets,apparel,topwear,grey,men,sports
4452,nike unisex rodger federer blue grey white cap,accessories,headwear,grey,unisex,casual
36287,sdl by sweet dreams women blue night suits,apparel,loungewear and nightwear,blue,women,casual
45775,remanika women navy blue top,apparel,topwear,blue,women,casual
24742,murcia women casual handbag,accessories,bags,green,women,casual
10577,puma womens ess black polo tshirts,apparel,topwear,black,women,casual
15839,visudh maroon printed ethnic kurta,apparel,topwear,maroon,women,ethnic
32627,nike women miler purple tshirt,apparel,topwear,purple,women,sports
56362,tommy hilfiger men perfume 50 ml,personal care,fragrance,white,men,casual
20124,wrangler women flower navy blue shirt,apparel,topwear,navy blue,women,casual
14311,adidas men solid grey sweatshirts,apparel,topwear,grey,men,casual
44461,senorita women black sandals,footwear,shoes,black,women,casual
5746,probase mens spirit aqua blue tshirt,apparel,topwear,green,men,casual
56998,hm women white sandals,footwear,shoes,white,women,casual
4694,adidas unisex response galaxy grey watch,accessories,watches,grey,unisex,sports
39835,gini and jony girls printed peach top,apparel,topwear,peach,girls,casual
52504,red rose women cream and purple bath robes,apparel,loungewear and nightwear,white,women,casual
20918,deni yo men washed blue jeans,apparel,bottomwear,blue,men,casual
58802,highlander men blue  white striped shirt,apparel,topwear,blue,men,smart casual
33533,cobblerz women black pumps,footwear,shoes,black,women,casual
57076,elle women blue jeans,apparel,bottomwear,blue,women,casual
25456,nike men killshot 2 black casual shoes,footwear,shoes,black,men,casual
39009,gini and jony girls pretty pink top,apparel,topwear,pink,girls,casual
31264,puma men pounce graphic red tshirt,apparel,topwear,red,men,casual
13134,id men casual red sandals,footwear,sandal,red,men,casual
27301,mother earth women printed orange kurta,apparel,topwear,orange,women,ethnic
43644,vero moda women black dress,apparel,dress,black,women,party
22673,wildcraft unisex gear for life red backpack,accessories,bags,red,unisex,casual
8865,mark taylor men purple striped shirt,apparel,topwear,purple,men,casual
51381,myntra men navy blue shorts,apparel,bottomwear,navy blue,men,casual
46336,reebok men navy blue desire shoes,footwear,shoes,navy blue,men,casual
7011,classic polo mens tall dark blue grey tshirt,apparel,topwear,blue,men,casual
13908,nike men sweet classic leather brown casual shoes,footwear,shoes,brown,men,casual
17594,speedo unisex funky eyewear purple sunglasses,accessories,eyewear,purple,unisex,sports
28349,idee men casual brown sunglasses,accessories,eyewear,brown,men,casual
46938,york men classic perfume,personal care,fragrance,brown,men,casual
55513,revlon colorsilk luminista golden brown hair colour 120,personal care,hair,brown,women,casual
29895,mayhem women sunglasses 1011163,accessories,eyewear,grey,women,casual
3683,inkfruit mens the enchanted olive tshirt,apparel,topwear,green,men,casual
2751,classic polo mens  tshirt,apparel,topwear,grey,men,casual
30184,nike women athletes rowena pink handbag,accessories,bags,pink,women,casual
28947,biba women ethnic white kurta,apparel,topwear,white,women,ethnic
43476,woodland men khaki shoes,footwear,shoes,khaki,men,casual
13306,gini and jony kids solid black trousers,apparel,bottomwear,black,boys,casual
46104,adidas men olive flip flops,footwear,flip flops,olive,men,casual
7223,rockport mens schemerhorn dark brown shoe,footwear,shoes,brown,men,formal
49970,hanes men navy blue innerwear vest,apparel,innerwear,navy blue,men,casual
23593,nike fragrances men pack of 3 deos,personal care,fragrance,brown,men,casual
34524,red tape men brown sandals,footwear,sandal,brown,men,casual
5574,nike mens tennis classic white black shoe,footwear,shoes,white,men,sports
20316,locomotive men black printed tshirt,apparel,topwear,black,men,casual
14123,flying machine men washed blue jeans,apparel,bottomwear,blue,men,casual
36273,sdl by sweet dreams women pink night suits,apparel,loungewear and nightwear,pink,women,casual
45781,remanika women black and white top,apparel,topwear,black,women,casual
57244,murcia women beige handbag,accessories,bags,beige,women,casual
10583,esprit men nova genesis brown gold watches,accessories,watches,gold,men,formal
33701,cobblerz men brown formal shoes,footwear,shoes,brown,men,formal
11451,united colors of benetton men light black tshirts,apparel,topwear,black,men,casual
25664,fastrack women pink dial watch,accessories,watches,pink,women,casual
2335,reebok men blue polo tshirt,apparel,topwear,blue,men,casual
13762,belmonte men solid white shirts,apparel,topwear,white,men,formal
27557,scullers men blue solid shirt,apparel,topwear,blue,men,casual
26485,puma men large logo ringer white tshirt,apparel,topwear,white,men,casual
19258,guess women steeltoned  stonestudded dial watch w10264l1,accessories,watches,steel,women,casual
55177,lakme absolute fast  fabulous fizzy pink nail polish 20,personal care,nails,pink,women,casual
22819,woodland men brown casual shoes,footwear,shoes,brown,men,casual
49528,rocia women bronze and black purse,accessories,bags,bronze,women,casual
50405,miss sixty golden watch,accessories,watches,gold,women,casual
34140,turtle men leather brown wallet,accessories,wallets,brown,men,casual
54899,do u speak green women yellow top,apparel,topwear,yellow,women,casual
6795,timberland men vintage rugged green shirt,apparel,topwear,green,men,casual
46560,timex men black dial watch,accessories,watches,black,men,casual
35092,allen solly woman grey scarf,accessories,scarves,grey,women,casual
7647,puma mens ducati one ups black tshirt,apparel,topwear,black,men,sports
16210,puma men polo blue tshirt,apparel,topwear,blue,men,casual
52352,red rose women pink nightdress,apparel,loungewear and nightwear,pink,women,casual
15495,carlton london women casual black casual shoes,footwear,shoes,black,women,casual
11809,vishudh women cotton silk blue kurtas,apparel,topwear,blue,women,ethnic
36617,catwalk women brown flats,footwear,shoes,brown,women,casual
44237,nike women white and green sneakers,footwear,shoes,green,women,casual
5110,wrangler women long polka white blue black top,apparel,topwear,white,women,casual
20772,carlton london women classy black sandals,footwear,shoes,black,women,casual
58668,alayna women multi coloured kurta,apparel,topwear,multi,women,ethnic
14547,vishudh women floral print maroon kurtas,apparel,topwear,maroon,women,ethnic
41745,doodle boys printed white tshirt,apparel,topwear,white,boys,casual
11035,jealous 21 women check purple shirt,apparel,topwear,purple,women,casual
25200,lino perros women leatherette brown handbag,accessories,bags,brown,women,casual
57620,lotus herbals safe sun daily sunblock,personal care,skin care,white,women,casual
40697,numero uno men grey flip flop,footwear,flip flops,grey,men,casual
33365,baggit women luggage baby purple wallet,accessories,wallets,purple,women,casual
36425,spinn men bounce grey sports shoes,footwear,shoes,grey,men,sports
52160,femella women multicolour open back top,apparel,topwear,multi,women,casual
20540,baggit women chotu taj white belt,accessories,belts,white,women,casual
14775,arrow men blue striped shirt,apparel,topwear,blue,men,formal
44005,police men to be perfume,personal care,fragrance,blue,men,casual
5322,adidas mens adistar black shoe,footwear,shoes,black,men,sports
11207,esprit men grand victory black with leather strap black watches,accessories,watches,black,men,casual
25032,nike men black puffer jacket,apparel,topwear,black,men,sports
1782,kalenji mens kapteren black shoe,footwear,shoes,black,men,sports
44839,puma men black  green tshirt,apparel,topwear,black,men,casual
57412,amante women pink net bikini briefs pgtc01,apparel,innerwear,pink,women,casual
13550,carlton london women casual tan sandals,footwear,shoes,tan,women,casual
27765,bulchee men dark brown wallet,accessories,wallets,brown,men,casual
2107,adidas mens chelsea striped navy shorts,apparel,bottomwear,navy blue,men,sports
43220,converse unisex white shoes,footwear,shoes,white,unisex,casual
12482,clarks men leather black formal shoes,footwear,shoes,black,men,formal
34372,myntra men black banana diet tshirt,apparel,topwear,black,men,casual
18984,adidas originals men purple polo tshirt,apparel,topwear,purple,men,casual
47680,carlton london men off white casual shoes,footwear,shoes,off white,men,casual
50637,chromozome men red innerwear vest,apparel,innerwear,red,men,casual
22217,little miss women polka dot pink tshirt,apparel,topwear,pink,women,casual
16022,turtle men solid khakhi trouser,apparel,bottomwear,olive,men,casual
46752,nautilus women pois perfume,personal care,fragrance,blue,women,casual
19856,us polo assn men solid olive jackets,apparel,topwear,olive,men,casual
7475,proline men green polo tshirt,apparel,topwear,green,men,casual
44698,wills lifestyle women blue top,apparel,topwear,blue,women,casual
1923,kalenji women running shoe,footwear,shoes,white,women,sports
59315,gliders women beige shoes,footwear,shoes,beige,women,casual
38322,puma unisex grey backpack,accessories,bags,grey,unisex,casual
40238,provogue men black pack of 3 socks,accessories,socks,black,men,casual
15806,facit men trophy bf navy blue briefs,apparel,innerwear,navy blue,men,casual
32618,nike men black jacket,apparel,topwear,black,men,sports
51944,yelloe unisex brown ipad sleeve,accessories,bags,brown,unisex,casual
3648,fila mens elite white black shoe,footwear,shoes,white,men,casual
50896,prafful mustard  maroon crepe printed sari,apparel,saree,mustard,women,ethnic
9372,puma unisex abs blue socks,accessories,socks,blue,unisex,casual
18725,arrow woman ester purple sweater,apparel,topwear,purple,women,casual
26816,arrow men blue check shirt,apparel,topwear,blue,men,formal
51178,raymond men grey socks,accessories,socks,grey,men,casual
29062,adidas men fluid black tshirt,apparel,topwear,black,men,casual
48869,lucera women silver pendant with chain,accessories,jewellery,silver,women,casual
23558,police unisex and unisex pack of 2 deos,personal care,fragrance,gold,unisex,casual
8092,adidas men galaxy elite white sports shoes,footwear,shoes,white,men,sports
6934,tantra mens mistakes white tshirt,apparel,topwear,white,men,casual
54638,fastrack men silver dial watch,accessories,watches,silver,men,casual
18517,c vox men ribstop 1348 black jacket,apparel,topwear,black,men,casual
9140,scullers for her women viscose tunics magenta tunics,apparel,topwear,magenta,women,casual
29250,adidas men puntero vii trx hg white sports shoes,footwear,shoes,white,men,sports
12811,nike men drifit black track pants,apparel,bottomwear,black,men,sports
6108,ucb mens benetton football grey tshirt,apparel,topwear,grey,men,casual
28382,i dee men brown sunglasses,accessories,eyewear,brown,men,casual
50298,parx men purple tie,accessories,ties,purple,men,formal
37158,united colors of benetton women blue top,apparel,topwear,blue,women,casual
57881,biotique bio honey gel lightening foaming cleanser,personal care,skin care,green,women,general
45578,arrow men brown sandals,footwear,sandal,brown,men,casual
56953,hm women black wedges,footwear,shoes,black,women,casual
59127,just natural men brown jacket,apparel,topwear,brown,men,casual
37964,clarks women navy blue handcrafted leather heels,footwear,shoes,navy blue,women,casual
18173,doodle kids girls layer magenta top,apparel,topwear,magenta,girls,casual
48603,lucera women silver earrings,accessories,jewellery,silver,women,casual
17907,nike men sptcas black sweatshirt,apparel,topwear,black,men,casual
9524,adidas unisex cr fb black backpacks,accessories,bags,black,unisex,casual
12449,timberland unisex brown shoe accessories,accessories,shoe accessories,brown,unisex,general
3822,crocs unisex modi flip black red flip flop,footwear,flip flops,black,unisex,casual
46799,nike women grey lunarglide sports shoes,footwear,shoes,grey,women,sports
59543,lucera silver earrings,accessories,jewellery,silver,women,casual
58491,tonga women olive shorts,apparel,bottomwear,olive,women,casual
53079,rocia women pink clutch,accessories,bags,pink,women,casual
24917,united colors of benetton men white printed tshirt,apparel,topwear,white,men,casual
45920,maxima men white dial watch,accessories,watches,white,men,casual
38574,nike men grey track pants,apparel,bottomwear,grey,men,sports
59771,estelle women gold earring  pendant set,accessories,jewellery,gold,women,casual
52399,red rose women orange nightdress,apparel,loungewear and nightwear,orange,women,casual
4009,spalding blue basketball,sporting goods,sports equipment,blue,unisex,casual
4835,adidas mens woven steel track pant,apparel,bottomwear,blue,men,sports
38746,nike unisex blue backpack,accessories,bags,blue,unisex,casual
23900,fila unisex wiser black sandals,footwear,sandal,black,unisex,casual
48431,french connection men black striped tshirt,apparel,topwear,black,men,casual
9716,hush puppies men decent brown sandals,footwear,sandal,brown,men,formal
19293,guess women rosette white watch,accessories,watches,white,women,casual
17309,pepe jeans men casual sunglasses,accessories,eyewear,black,men,casual
54852,ivory tag women placid pastel  green necklace,accessories,jewellery,green,women,casual
55980,colorbar velvet dark brown matte bare lipstick 58 br,personal care,lips,brown,women,casual
35059,allen solly men tan belt,accessories,belts,tan,men,casual
42937,french connection men black bag,accessories,bags,black,men,casual
2138,basics men green  cream slim fit shirt,apparel,topwear,green,men,casual
8402,adidas men ab gr tee 2 black tshirts,apparel,topwear,black,men,sports
16821,little miss women printed purple tshirt,apparel,topwear,purple,women,casual
19055,aurelia women solid black kurta,apparel,topwear,black,women,ethnic
26688,puma men harz olive sandals,footwear,sandal,olive,men,casual
6598,spykar women round neck blue top,apparel,topwear,blue,women,casual
28712,w women printed blue kurta,apparel,topwear,blue,women,ethnic
50608,chromozome men grey melange brief,apparel,innerwear,grey melange,men,casual
22228,little miss women sunshine yellow tshirt,apparel,topwear,yellow,women,casual
19869,adidas men wires green flip flops,footwear,flip flops,green,men,casual
25831,diva women printed white kurta,apparel,topwear,white,women,ethnic
15698,black coffee men micheal blue slim fit shirt,apparel,topwear,blue,men,casual
32886,allen solly woman printed peach top,apparel,topwear,peach,women,casual
33954,adidas men clima blue polo tshirt,apparel,topwear,blue,men,casual
58465,fossil men black belt,accessories,belts,black,men,casual
52963,fnf printed red sari,apparel,saree,red,women,ethnic
39452,diva women printed blue kurta,apparel,topwear,blue,women,ethnic
38580,nike men printed tennis white tshirt,apparel,topwear,white,men,casual
33168,sepia women white top,apparel,topwear,white,women,casual
44806,spykar women blue tshirt,apparel,topwear,blue,women,casual
11836,playboy men casual blue casual shoes,footwear,shoes,blue,men,casual
44208,ipanema women blue flip flops,footwear,flip flops,blue,women,casual
58657,alayna women green kurta,apparel,topwear,green,women,ethnic
39660,lotto men white sports shoes,footwear,shoes,black,men,sports
32288,qq men white dial watch,accessories,watches,white,men,casual
34943,fabindia printed cream cotton silk dupatta,apparel,topwear,cream,women,ethnic
19267,guess men chase steel watch,accessories,watches,steel,men,casual
55148,lakme true wear freespirit nail polish d416,personal care,nails,red,women,casual
35891,jungle book boys ponya 11 yellow tshirt,apparel,topwear,yellow,boys,casual
22826,woodland men brown casual shoes,footwear,shoes,brown,men,casual
49517,police men white dial chronograph watch pl13092js04,accessories,watches,white,men,casual
43811,royal diadem green earrings,accessories,jewellery,green,women,casual
28520,nike men breakline grey track pants,apparel,bottomwear,grey,men,sports
55974,colorbar velvet matte special mauve lipstick 64m,personal care,lips,purple,women,casual
7678,wrangler women pink secret socks,accessories,socks,pink,women,casual
58233,baggit women olive wallet,accessories,wallets,olive,women,casual
20329,mother earth men printed black kurta,apparel,topwear,black,men,ethnic
4499,lotto mens chamonix grey shoe,footwear,shoes,grey,men,sports
24789,lino perros women leatherite brown bag,accessories,bags,brown,women,casual
14920,mr men men music rocks ltgrey tshirts,apparel,topwear,grey,men,casual
39204,catwalk women red flats,footwear,shoes,red,women,casual
19603,united colors of benetton women black tshirt,apparel,topwear,black,women,casual
8254,fastrack red printed tote bag,accessories,bags,red,women,casual
28978,biba women white churidar kurta with dupatta,apparel,apparel set,white,women,ethnic
9386,nike women black shoes,footwear,shoes,black,women,casual
13339,gini and jony kids girls solid black skirts,apparel,bottomwear,black,women,casual
31855,titan men white dial watch,accessories,watches,white,men,casual
29096,m tv women black sunglasses,accessories,eyewear,black,women,casual
28144,jockey sport men white shorts 9411,apparel,loungewear and nightwear,white,men,casual
17799,chhota bheem kids boy men journey to petra orange tshirt,apparel,topwear,orange,men,casual
8066,fastrack men non leather brown wallet,accessories,wallets,brown,men,casual
19431,quiksilver men grey ashland cargo shorts,apparel,bottomwear,grey,men,casual
7812,puma mens mid evo leather blue pattot green shoe,footwear,shoes,blue,men,casual
46309,fossil men quartz blue dial chronograph watch ch2731,accessories,watches,blue,men,casual
34729,baggit women blue handbag,accessories,bags,blue,women,casual
